,Term,Stem,wTFref,SType,Inn-Score,Inn-TF,Inn-wTF,Ope-Score,Ope-TF,Ope-wTF
260,arkady,arkadi,,noref,,3.0,5.483658697082694e-05,,,
261,arm,arm,0.00020131066089861652,raw,,,,-0.28653458605472426,3.0,0.00015115634604726154
262,armenia,armenia,,noref,,3.0,5.483658697082694e-05,,,
263,army,armi,0.00028269156636827,raw,-1.6399988151802742,3.0,5.483658697082694e-05,,,
264,armor,armor,8.566411102068788e-06,raw,2.1441908187379872,4.0,7.311544929443592e-05,,,
265,armstrong,armstrong,1.2849616653103182e-05,raw,1.4510436381780418,3.0,5.483658697082694e-05,,,
266,around,around,0.0012035807598406647,raw,-0.9684352062875033,25.0,0.00045697155809022445,-0.3401405982903049,17.0,0.0008565526276011488
267,arrangements,arrang,8.138090546965349e-05,raw,-0.39478305232028915,3.0,5.483658697082694e-05,,,
268,array,array,2.355763053068917e-05,raw,0.8449078346077261,3.0,5.483658697082694e-05,,,
269,arrays,array,2.355763053068917e-05,stem,,,,1.858864923416909,3.0,0.00015115634604726154
270,arrival,arriv,4.925686383689553e-05,raw,0.6181345152429376,5.0,9.13943116180449e-05,,,
271,arts,art,0.000141345783184135,raw,1.0455785300698772,22.0,0.0004021349711193975,0.06710545418885416,3.0,0.00015115634604726154
272,art,art,0.000445453377307577,raw,0.7578964576180962,52.0,0.0009505008408276669,-0.7930958110342574,4.0,0.00020154179472968206
273,artefacts,artefact,,noref,,3.0,5.483658697082694e-05,,,
274,arthur,arthur,0.00010922174155137706,raw,0.004124655241716137,6.0,0.00010967317394165388,,,
275,articles,articl,6.638968604103311e-05,raw,2.111400995914996,30.0,0.0005483658697082694,,,
276,article,articl,0.0001456289887351694,raw,2.114337855588306,66.0,0.0012064049133581926,1.9831626400944864,21.0,0.0010580944223308308
277,artifact,artifact,,noref,,6.0,0.00010967317394165388,,,
278,artifacts,artifact,,noref,,8.0,0.00014623089858887184,,3.0,0.00015115634604726154
279,artificial,artifici,3.640724718379235e-05,raw,2.4464716906109207,23.0,0.0004204138334430065,,,
280,artillery,artilleri,2.355763053068917e-05,raw,1.132589907059507,4.0,7.311544929443592e-05,,,
281,artistic,artist,7.06728915920675e-05,raw,1.9798877674467106,28.0,0.0005118081450610514,,,
282,artists,artist,0.00011778815265344584,raw,0.0827677825608293,7.0,0.00012795203626526284,,,
283,artist,artist,0.00012207135820448023,raw,-0.5125660879766725,4.0,7.311544929443592e-05,,,
284,ascent,ascent,,noref,,7.0,0.00012795203626526284,,,
285,asia,asia,9.423052212275668e-05,raw,1.0680513859219358,15.0,0.0002741829348541347,,,
286,asian,asian,2.141602775517197e-05,raw,1.7875158747992546,7.0,0.00012795203626526284,,,
287,asic,asic,,noref,,,,,4.0,0.00020154179472968206
288,asks,ask,3.854884995930955e-05,raw,0.3524313495099318,3.0,5.483658697082694e-05,,,
289,asking,ask,0.0001434873859596522,raw,-0.9618895119848695,3.0,5.483658697082694e-05,,,
290,asked,ask,0.0008523579046558445,raw,-1.6450366092102315,9.0,0.0001645097609124808,,,
291,aspect,aspect,0.00010065533044930826,raw,0.4912677943641477,9.0,0.0001645097609124808,0.4066125945052211,3.0,0.00015115634604726154
292,aspects,aspect,0.0001370625776331006,raw,1.4818152968447953,33.0,0.0006032024566790963,1.1964894015237177,9.0,0.00045346903814178467
293,aspirin,aspirin,6.424808326551591e-06,raw,2.6550164425039777,5.0,9.13943116180449e-05,,,
294,assault,assault,3.212404163275796e-05,raw,1.227900086863832,6.0,0.00010967317394165388,,,
295,assembly,assembl,0.00010708013877585985,raw,,,,0.3447371907871336,3.0,0.00015115634604726154
296,asserted,assert,3.426564440827515e-05,raw,0.7578964576180964,4.0,7.311544929443592e-05,,,
297,assessments,assess,1.2849616653103182e-05,raw,1.7387257106298226,4.0,7.311544929443592e-05,,,
298,assessing,assess,2.141602775517197e-05,raw,2.0388303030801604,9.0,0.0001645097609124808,,,
299,assessment,assess,4.925686383689553e-05,raw,0.8004560720368923,6.0,0.00010967317394165388,1.408948052737911,4.0,0.00020154179472968206
300,assistance,assist,0.00018631944146999614,raw,-0.9354229387967062,4.0,7.311544929443592e-05,,,
301,associate,associ,4.4973658285861136e-05,raw,1.0455785300698772,7.0,0.00012795203626526284,,,
302,associations,associ,6.424808326551591e-05,raw,0.6889035861311448,7.0,0.00012795203626526284,1.702860674940328,7.0,0.0003526981407769436
303,associative,associ,0.00011093502377179082,stem,0.14271081852786263,7.0,0.00012795203626526284,,,
304,associated,associ,0.000130637769306549,raw,1.5886650160540894,35.0,0.0006397601813263143,1.2444986207100783,9.0,0.00045346903814178467
305,association,associ,0.00028269156636827,raw,0.09460224020783205,17.0,0.0003107406595013526,0.5779310779548449,10.0,0.0005038544868242052
306,assumes,assum,1.7132822204137576e-05,raw,1.6741871894922513,5.0,9.13943116180449e-05,,,
307,assuming,assum,3.640724718379235e-05,raw,0.4095897633498807,3.0,5.483658697082694e-05,,,
308,asterisk,asterisk,,noref,,,,,3.0,0.00015115634604726154
309,asteroid,asteroid,,noref,,4.0,7.311544929443592e-05,,,
310,astrolabe,astrolab,,noref,,3.0,5.483658697082694e-05,,,
311,atalh,atalh,,noref,,4.0,7.311544929443592e-05,,,
312,atomic,atom,9.851372767379107e-05,raw,0.8804987797104286,13.0,0.00023762521020691672,,,
313,attached,attach,5.3540069387929924e-05,raw,,,,1.5487099951130696,5.0,0.0002519272434121026
314,attack,attack,0.00022486829142930568,raw,-1.4111572427514267,3.0,5.483658697082694e-05,,,
315,attained,attain,1.7132822204137576e-05,raw,1.1633615657262608,3.0,5.483658697082694e-05,,,
316,attempting,attempt,4.925686383689553e-05,raw,0.3949909639287278,4.0,7.311544929443592e-05,,,
317,attempted,attempt,7.06728915920675e-05,raw,,,,1.2710782585147902,5.0,0.0002519272434121026
318,attempts,attempt,8.138090546965349e-05,raw,0.7038292363478205,9.0,0.0001645097609124808,,,
319,attempt,attempt,0.00020345226367413373,raw,0.29836412823965613,15.0,0.0002741829348541347,-0.009434622933480272,4.0,0.00020154179472968206
320,attended,attend,7.70976999186191e-05,raw,0.3524313495099318,6.0,0.00010967317394165388,,,
321,attention,attent,0.0003833468968175783,raw,-0.27060626486298683,16.0,0.0002924617971777437,,,
322,attitudes,attitud,0.00010279693322482546,raw,-0.34071583105001335,4.0,7.311544929443592e-05,,,
323,attitude,attitud,0.00022915149698034008,raw,-0.9192001032898188,5.0,9.13943116180449e-05,,,
324,attracted,attract,5.3540069387929924e-05,raw,0.31160935498967685,4.0,7.311544929443592e-05,,,
325,attractive,attract,8.352250824517069e-05,raw,-0.42075853872354974,3.0,5.483658697082694e-05,,,
326,attribution,attribut,1.9702745534758212e-05,stem,,,,2.037556712160285,3.0,0.00015115634604726154
327,attributes,attribut,2.5699233306206364e-05,raw,2.2983414985652453,14.0,0.0002559040725305257,,,
328,attributed,attribut,3.854884995930955e-05,raw,1.1997292098971353,7.0,0.00012795203626526284,,,
329,aus,au,,noref,,3.0,5.483658697082694e-05,,,
330,audio,audio,,noref,,,,,4.0,0.00020154179472968206
331,audit,audit,8.566411102068788e-06,raw,1.856508746286206,3.0,5.483658697082694e-05,,,
332,august,august,0.00011350494710241145,raw,0.25334044686570095,8.0,0.00014623089858887184,1.4904410869890938,10.0,0.0005038544868242052
333,australia,australia,2.355763053068917e-05,raw,2.385352875554875,14.0,0.0002559040725305257,,,
334,australian,australian,1.9274424979654775e-05,raw,1.8928763904570807,7.0,0.00012795203626526284,,,
335,austria,austria,8.566411102068788e-06,raw,2.7038066066734094,7.0,0.00012795203626526284,,,
336,austrian,austrian,8.566411102068788e-06,raw,1.856508746286206,3.0,5.483658697082694e-05,,,
337,authors,author,4.925686383689553e-05,raw,2.05321904053226,21.0,0.00038385610879578853,2.5075603414060206,12.0,0.0006046253841890462
338,authorities,author,8.352250824517069e-05,raw,-0.13307646627176892,4.0,7.311544929443592e-05,,,
339,author,author,9.851372767379107e-05,raw,0.7134446950472625,11.0,0.00020106748555969876,1.12126598028613,6.0,0.0003023126920945231
340,authority,author,0.00019916905812309934,raw,-0.7789707619811687,5.0,9.13943116180449e-05,,,
341,autodesk,autodesk,,noref,,,,,6.0,0.0003023126920945231
342,automation,autom,1.2849616653103182e-05,raw,,,,3.15814790754717,6.0,0.0003023126920945231
343,automated,autom,1.2849616653103182e-05,stem,2.431872891189768,8.0,0.00014623089858887184,,,
344,automatically,automat,7.70976999186191e-05,raw,-0.34071583105001346,3.0,5.483658697082694e-05,,,
345,automatic,automat,8.566411102068788e-05,raw,-0.44607634670783963,3.0,5.483658697082694e-05,,,
346,automobiles,automobil,5.139846661241273e-05,raw,0.9120471374453545,7.0,0.00012795203626526284,,,
347,automobile,automobil,0.00010708013877585985,raw,0.5347529063038866,10.0,0.0001827886232360898,,,
348,automotive,automot,1.7132822204137576e-05,raw,,,,2.465000726987225,4.0,0.00020154179472968206
349,autonomous,autonom,2.355763053068917e-05,stem,1.9435201232758357,9.0,0.0001645097609124808,,,
350,autonomy,autonomi,3.854884995930955e-05,raw,2.249551334395813,20.0,0.0003655772464721796,,,
351,availability,avail,4.4973658285861136e-05,raw,1.1791099226944,8.0,0.00014623089858887184,2.5115207426221176,11.0,0.0005542399355066257
352,available,avail,0.0005246926800017132,raw,0.42712224211152117,44.0,0.000804269942238795,1.960954790206613,74.0,0.0037285232024991182
353,average,averag,0.00027840836081723564,raw,-0.015293430615385498,15.0,0.0002741829348541347,,,
354,aviation,aviat,1.0708013877585985e-05,raw,1.9210472674237773,4.0,7.311544929443592e-05,,,
355,avoid,avoid,0.00012421296097999744,raw,-0.5299578306885417,4.0,7.311544929443592e-05,0.19631718566886022,3.0,0.00015115634604726154
356,awareness,awar,6.85312888165503e-05,raw,0.0647492770581511,4.0,7.311544929443592e-05,,,
357,away,away,0.0009765708656358418,raw,-1.4133526333148625,13.0,0.00023762521020691672,,,
358,axis,axi,8.138090546965349e-05,raw,-0.10710097986850821,4.0,7.311544929443592e-05,0.6191740364888938,3.0,0.00015115634604726154
359,azerbaijan,azerbaijan,,noref,,3.0,5.483658697082694e-05,,,
360,back,back,0.0020687882811496125,raw,-1.95638429323475,16.0,0.0002924617971777437,-2.3287215655454574,4.0,0.00020154179472968206
361,backgrounds,background,1.4991219428620379e-05,raw,1.2968929583507833,3.0,5.483658697082694e-05,,,
362,background,background,0.0001434873859596522,raw,0.01893974102685678,8.0,0.00014623089858887184,,,
363,backward,backward,4.711526106137834e-05,raw,0.1517606540477808,3.0,5.483658697082694e-05,,,
364,baer,baer,1.0708013877585985e-05,raw,1.6333651949719963,3.0,5.483658697082694e-05,,,
365,baikonur,baikonur,,noref,,3.0,5.483658697082694e-05,,,
366,bain,bain,,noref,,3.0,5.483658697082694e-05,,,
367,balanced,balanc,4.711526106137834e-05,raw,,,,1.1657177428569636,3.0,0.00015115634604726154
368,balance,balanc,0.00019274424979654774,raw,0.04227642120609241,11.0,0.00020106748555969876,,,
369,ballistic,ballist,3.640724718379235e-05,raw,0.6972718358016614,4.0,7.311544929443592e-05,,,
370,balloon,balloon,2.141602775517197e-05,raw,,,,1.954175103221234,3.0,0.00015115634604726154
371,bamboo,bamboo,,noref,,3.0,5.483658697082694e-05,,,
372,banking,bank,8.851958138804415e-05,stem,-0.4788661695308306,3.0,5.483658697082694e-05,,,
373,bank,bank,0.00017775303036792736,raw,0.21025686072938923,12.0,0.00021934634788330776,,,
374,barriers,barrier,3.640724718379235e-05,raw,1.5082020520179902,9.0,0.0001645097609124808,1.9343724759250545,5.0,0.0002519272434121026
375,barron,barron,,noref,,4.0,7.311544929443592e-05,,,
376,base,base,0.00019488585257206492,raw,-0.7572307753447627,5.0,9.13943116180449e-05,1.2122377584918569,13.0,0.0006550108328714667
377,based,base,0.00025485073028654645,raw,1.9083621078964614,94.0,0.001718213058419244,2.748472266902662,79.0,0.003980450445911221
378,basis,basi,0.00039405491069516426,raw,-0.36269473776878874,15.0,0.0002741829348541347,1.408948052737911,32.0,0.0016123343578374565
379,basic,basic,0.0003662140746134407,raw,-0.05303375859823247,19.0,0.0003472983841485706,-0.19175617972743492,6.0,0.0003023126920945231
380,batey,batey,,noref,,8.0,0.00014623089858887184,,,
381,batteries,batteri,6.424808326551591e-06,raw,2.837337999297932,6.0,0.00010967317394165388,,,
382,battery,batteri,3.854884995930955e-05,raw,2.0264077830816034,16.0,0.0002924617971777437,,,
383,battle,battl,0.00018631944146999614,raw,-0.5299578306885417,6.0,0.00010967317394165388,,,
384,bayer,bayer,,noref,,6.0,0.00010967317394165388,,,
385,bazaar,bazaar,1.4991219428620379e-05,raw,1.9900401389107287,6.0,0.00010967317394165388,3.2916793001716926,8.0,0.0004030835894593641
386,bbc,bbc,,noref,,6.0,0.00010967317394165388,,,
387,bcp,bcp,,noref,,,,,8.0,0.0004030835894593641
388,beam,beam,4.4973658285861136e-05,raw,0.19828066968267363,3.0,5.483658697082694e-05,,,
389,bearings,bear,1.2849616653103182e-05,raw,1.4510436381780418,3.0,5.483658697082694e-05,,,
390,bearing,bear,5.3540069387929924e-05,raw,0.023927282537895868,3.0,5.483658697082694e-05,,,
391,became,becam,0.0005268342827772305,raw,-0.4707689592982112,18.0,0.0003290195218249616,0.21776572907634398,13.0,0.0006550108328714667
392,becoming,becom,0.00012207135820448023,raw,1.0455785300698772,19.0,0.0003472983841485706,,,
393,becomes,becom,0.0002227266886537885,raw,0.2723886418363954,16.0,0.0002924617971777437,-0.38763070292609303,3.0,0.00015115634604726154
394,become,becom,0.0007688353964106738,raw,0.02206854594327042,43.0,0.0007859910799151861,-0.0861171513258502,14.0,0.0007053962815538873
395,began,began,0.0006681800659613655,raw,-1.6529022200161823,7.0,0.00012795203626526284,-1.4862429915942028,3.0,0.00015115634604726154
396,beghetto,beghetto,,noref,,4.0,7.311544929443592e-05,,,
397,begins,begin,0.00011778815265344584,raw,0.3340822108417352,9.0,0.0001645097609124808,,,
398,begin,begin,0.00017989463314344454,raw,0.015959112888719148,10.0,0.0001827886232360898,,,
399,beginning,begin,0.0003512228551848203,raw,-1.0097654600308983,7.0,0.00012795203626526284,-0.8431062316089187,3.0,0.00015115634604726154
400,begun,begun,0.00010922174155137706,raw,-0.40134045286644826,4.0,7.311544929443592e-05,0.32493456349095373,3.0,0.00015115634604726154
401,behavioral,behavior,6.424808326551591e-06,raw,2.431872891189768,4.0,7.311544929443592e-05,,,
402,behaviors,behavior,0.00010600933738810126,stem,1.574422659338546,28.0,0.0005118081450610514,,,
403,behavior,behavior,0.0002055938664496509,raw,0.8379391652916327,26.0,0.00047525042041383344,,,
404,behaviour,behaviour,6.424808326551591e-06,raw,2.9914886791251902,7.0,0.00012795203626526284,,,
405,behind,behind,0.0005525335160834369,raw,-1.2115441888474112,9.0,0.0001645097609124808,-1.2961993887063379,3.0,0.00015115634604726154
406,bekhterev,bekhterev,,noref,,3.0,5.483658697082694e-05,,,
407,belgium,belgium,,noref,,7.0,0.00012795203626526284,,,
408,beliefs,belief,4.925686383689553e-05,raw,1.088138144488673,8.0,0.00014623089858887184,,,
409,belief,belief,0.0001370625776331006,raw,-0.06878211556637166,7.0,0.00012795203626526284,,,
410,believes,believ,9.208891934723948e-05,raw,,,,0.49556008052171713,3.0,0.00015115634604726154
411,believed,believ,0.00016490341371482416,raw,-0.5901766906815965,5.0,9.13943116180449e-05,,,
412,believe,believ,0.0004283205551034394,raw,-2.05551425914194,3.0,5.483658697082694e-05,-0.5307315465667664,5.0,0.0002519272434121026
413,bell,bell,3.854884995930955e-05,raw,2.087032404898038,17.0,0.0003107406595013526,,,
414,belonging,belong,2.7840836081723563e-05,raw,0.6778537499445598,3.0,5.483658697082694e-05,,,
415,ben,ben,4.4973658285861136e-05,raw,0.4859627421344547,4.0,7.311544929443592e-05,,,
416,benchmarking,benchmark,,noref,,3.0,5.483658697082694e-05,,,
417,benefits,benefit,7.06728915920675e-05,raw,1.7387257106298226,22.0,0.0004021349711193975,2.0595356188790603,11.0,0.0005542399355066257
418,benefit,benefit,0.00013492097485758343,raw,0.39895136514482465,11.0,0.00020106748555969876,1.4999198309436375,12.0,0.0006046253841890462
419,benjamin,benjamin,2.5699233306206364e-05,raw,0.7578964576180964,3.0,5.483658697082694e-05,,,
420,benkler,benkler,,noref,,,,,8.0,0.0004030835894593641
421,benot,benot,,noref,,3.0,5.483658697082694e-05,,,
422,bentley,bentley,,noref,,,,,3.0,0.00015115634604726154
423,berne,bern,1.0708013877585985e-05,stem,1.6333651949719963,3.0,5.483658697082694e-05,,,
424,bernard,bernard,1.9274424979654775e-05,raw,1.0455785300698772,3.0,5.483658697082694e-05,,,
425,berners,berner,,noref,,4.0,7.311544929443592e-05,,,
426,bessemer,bessem,,noref,,3.0,5.483658697082694e-05,,,
427,best,best,0.0007517025742065362,raw,-0.9440066824880976,16.0,0.0002924617971777437,-0.30474304312032524,11.0,0.0005542399355066257
428,better,better,0.0008866235490641196,raw,-0.6627993302191268,25.0,0.00045697155809022445,-0.7882765245983084,8.0,0.0004030835894593641
429,beyond,beyond,0.0003747804857155095,raw,-0.18738181112931118,17.0,0.0003107406595013526,-0.6203437052564535,4.0,0.00020154179472968206
430,bias,bia,1.7132822204137576e-05,raw,2.837337999297932,16.0,0.0002924617971777437,,,
431,biases,bias,,noref,,3.0,5.483658697082694e-05,,,
432,bibcode,bibcod,,noref,,3.0,5.483658697082694e-05,,,
433,bible,bibl,0.00012635456375551462,raw,-0.8347343364996228,3.0,5.483658697082694e-05,,,
434,bibliography,bibliographi,,noref,,3.0,5.483658697082694e-05,,,
435,bicycle,bicycl,1.0708013877585985e-05,raw,2.3265123755319417,6.0,0.00010967317394165388,,,
436,big,big,0.000770976999186191,raw,-1.176963855250632,13.0,0.00023762521020691672,-1.6293438352348761,3.0,0.00015115634604726154
437,bill,bill,0.0003062491968989592,raw,-1.20921589908782,5.0,9.13943116180449e-05,,,
438,billion,billion,0.00013277937208206622,raw,,,,0.12962581117018798,3.0,0.00015115634604726154
439,biology,biolog,1.4991219428620379e-05,raw,2.144190818737987,7.0,0.00012795203626526284,,,
440,biological,biolog,4.283205551034394e-05,raw,1.0943686942393092,7.0,0.00012795203626526284,,,
441,bipolar,bipolar,,noref,,6.0,0.00010967317394165388,,,
442,birth,birth,0.000141345783184135,raw,-0.946851634620329,3.0,5.483658697082694e-05,,,
443,bitcoin,bitcoin,,noref,,3.0,5.483658697082694e-05,,,
444,black,black,0.000434745363429991,raw,-1.7827207991839098,4.0,7.311544929443592e-05,,,
445,blast,blast,3.212404163275796e-05,raw,0.8224349787556675,4.0,7.311544929443592e-05,,,
446,blending,blend,1.3920418040861781e-05,stem,2.2182987908917084,7.0,0.00012795203626526284,,,
447,blocks,block,7.92393026941363e-05,raw,-0.3681148052381279,3.0,5.483658697082694e-05,1.6266715365827813,8.0,0.0004030835894593641
448,blockbuster,blockbust,,noref,,3.0,5.483658697082694e-05,,,
449,blood,blood,0.00025913393583758086,raw,-1.2653053657388638,4.0,7.311544929443592e-05,,,
